kode,nama,url
8919,"Pertambangan Mineral, Bahan Kimia Dan Bahan Pupuk Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/08919
8920,Ekstraksi Tanah Gemuk (Peat),https://klasifikasi.web.bps.go.id/app/view/kbli2020/08920
8930,Ekstraksi Garam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08930
8991,Pertambangan Batu Mulia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08991
8992,Penggalian Feldspar dan Kalsit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08992
8993,Pertambangan Aspal Alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08993
8994,Penggalian Asbes,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08994
8995,Penggalian Kuarsa/Pasir Kuarsa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08995
8999,Pertambangan Dan Penggalian Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08999
9100,Aktivitas Penunjang Pertambangan Minyak Bumi Dan Gas Alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/09100
9900,Aktivitas Penunjang pertambangan dan penggalian lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/09900
10110,Kegiatan Rumah Potong Dan Pengepakan Daging Bukan Unggas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/10110
10120,Kegiatan Rumah Potong Dan Pengepakan Daging Unggas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/10120
10130,Industri Pengolahan dan Pengawetan Produk Daging dan Daging Unggas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/10130
